source_name,source_party,source_state,target_name,target_party,target_state,distance
Rusty Black,Republican,mo,Anthony Rodriguez,Republican,fl,0.0
Rusty Black,Republican,mo,Geraldine Valentino-Smith,Democratic,md,0.0
Rusty Black,Republican,mo,James Morefield,Republican,va,0.0
Rusty Black,Republican,mo,Angie Hatton,Democratic,ky,0.0
Rusty Black,Republican,mo,Neil Breslin,Democratic,ny,0.0
Mike Chapman,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Mike Chapman,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Mike Chapman,Democratic,wa,James Morefield,Republican,va,0.0
Mike Chapman,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Mike Chapman,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Jimmy Dixon,Republican,nc,Anthony Rodriguez,Republican,fl,0.0
Jimmy Dixon,Republican,nc,Geraldine Valentino-Smith,Democratic,md,0.0
Jimmy Dixon,Republican,nc,James Morefield,Republican,va,0.0
Jimmy Dixon,Republican,nc,Angie Hatton,Democratic,ky,0.0
Jimmy Dixon,Republican,nc,Neil Breslin,Democratic,ny,0.0
Gail Armstrong,Republican,nm,Anthony Rodriguez,Republican,fl,0.0
Gail Armstrong,Republican,nm,Geraldine Valentino-Smith,Democratic,md,0.0
Gail Armstrong,Republican,nm,James Morefield,Republican,va,0.0
Gail Armstrong,Republican,nm,Angie Hatton,Democratic,ky,0.0
Gail Armstrong,Republican,nm,Neil Breslin,Democratic,ny,0.0
Matthew Gambill,Republican,ga,Anthony Rodriguez,Republican,fl,0.0
Matthew Gambill,Republican,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Matthew Gambill,Republican,ga,James Morefield,Republican,va,0.0
Matthew Gambill,Republican,ga,Angie Hatton,Democratic,ky,0.0
Matthew Gambill,Republican,ga,Neil Breslin,Democratic,ny,0.0
Steven Owens,Democratic,ma,Larry Farnese,Democratic,PA,0.007378769257043082
Steven Owens,Democratic,ma,Austin Davis,Democratic,pa,0.03288733919527523
Steven Owens,Democratic,ma,Sonia Chang-Diaz,Democratic,ma,0.034376612745308725
Steven Owens,Democratic,ma,Don Harmon,Democratic,il,0.042506116418359496
https://twitter.com/votesteveowens?lang=en,nan,Steven Owens,Anthony Rodriguez,Republican,fl,0.0
https://twitter.com/votesteveowens?lang=en,nan,Steven Owens,Geraldine Valentino-Smith,Democratic,md,0.0
https://twitter.com/votesteveowens?lang=en,nan,Steven Owens,James Morefield,Republican,va,0.0
https://twitter.com/votesteveowens?lang=en,nan,Steven Owens,Angie Hatton,Democratic,ky,0.0
https://twitter.com/votesteveowens?lang=en,nan,Steven Owens,Neil Breslin,Democratic,ny,0.0
Joe Gruters,Republican,fl,Paul Hollis,Republican,la,0.04894414267814513
Joe Gruters,Republican,fl,Fred Doucette,Republican,nh,0.05085568813080933
Joe Gruters,Republican,fl,Philip Singleton,Republican,ga,0.05591159828575981
Joe Gruters,Republican,fl,Anthony Bouchard,Republican,wy,0.05611819529532708
Grant Wehrli,Republican,IL,Marc Lombardo,Republican,ma,0.12876296860392647
Erik Simonsen,Republican,nj,Dan Kerschen,Republican,ks,0.0007151337931134018
Erik Simonsen,Republican,nj,Bruce Bostelman,Republican,ne,0.01009360268048849
Patricia Kuderer,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Patricia Kuderer,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Patricia Kuderer,Democratic,wa,James Morefield,Republican,va,0.0
Patricia Kuderer,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Patricia Kuderer,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Matt Schaefer,Republican,tx,Jonathan Stickland,Republican,TX,0.12610015944831057
Matt Schaefer,Republican,tx,Karen Fann,Republican,az,0.14059012074645127
Matt Schaefer,Republican,tx,Chris Todd,Republican,tn,0.14458285815887992
Matt Schaefer,Republican,tx,Danny Hamrick,Republican,wv,0.14713305435840426
Kris Jordan,Republican,oh,Brian Birdwell,Republican,tx,0.03945841061700343
Kris Jordan,Republican,oh,Bob Hall,Republican,tx,0.14381296918829328
Elizabeth Lockman,Democratic,de,Anthony Rodriguez,Republican,fl,0.0
Elizabeth Lockman,Democratic,de,Geraldine Valentino-Smith,Democratic,md,0.0
Elizabeth Lockman,Democratic,de,James Morefield,Republican,va,0.0
Elizabeth Lockman,Democratic,de,Angie Hatton,Democratic,ky,0.0
Elizabeth Lockman,Democratic,de,Neil Breslin,Democratic,ny,0.0
Bob Freeman,Democratic,tn,Anthony Rodriguez,Republican,fl,0.0
Bob Freeman,Democratic,tn,Geraldine Valentino-Smith,Democratic,md,0.0
Bob Freeman,Democratic,tn,James Morefield,Republican,va,0.0
Bob Freeman,Democratic,tn,Angie Hatton,Democratic,ky,0.0
Bob Freeman,Democratic,tn,Neil Breslin,Democratic,ny,0.0
Krista Griffith,Democratic,de,Lisa Boscola,Democratic,pa,0.11491917188496498
Krista Griffith,Democratic,de,Patricia Van Pelt,Democratic,il,0.11783542683665323
Krista Griffith,Democratic,de,Dick Saslaw,Democratic,va,0.12176272186431045
Krista Griffith,Democratic,de,Elgie Sims,Democratic,il,0.12946614565509112
John Autry,Democratic,nc,Angie Nixon,Democratic,fl,0.005962653012176632
John Autry,Democratic,nc,Park Cannon,Democratic,ga,0.0547417150460677
John Autry,Democratic,nc,Mujtaba A. Mohammed,Democratic,nc,0.05914903203040994
John Autry,Democratic,nc,Annette Taddeo,Democratic,fl,0.06472213873100133
Brandy Fluker Oakley,Democratic,ma,Anthony Rodriguez,Republican,fl,0.0
Brandy Fluker Oakley,Democratic,ma,Geraldine Valentino-Smith,Democratic,md,0.0
Brandy Fluker Oakley,Democratic,ma,James Morefield,Republican,va,0.0
Brandy Fluker Oakley,Democratic,ma,Angie Hatton,Democratic,ky,0.0
Brandy Fluker Oakley,Democratic,ma,Neil Breslin,Democratic,ny,0.0
Jeremy McPike,Democratic,va,Tana Senn,Democratic,wa,0.04967650092731293
Jeremy McPike,Democratic,va,Mia Gregerson,Democratic,wa,0.11943434615807465
Jeremy McPike,Democratic,va,David Nelson,Democratic,id,0.12396948844336146
Jeremy McPike,Democratic,va,Scott Surovell,Democratic,va,0.13644745257821497
Richard Komi,Democratic,NH,Sean McCann,Democratic,mi,0.0
Richard Komi,Democratic,NH,Adam Hattersley,Democratic,FL,0.0
Richard Komi,Democratic,NH,Jim Ananich,Democratic,mi,0.0
Richard Komi,Democratic,NH,Curtis Hertel Jr.,Democratic,mi,0.0
Chris May,Republican,in,Anthony Rodriguez,Republican,fl,0.0
Chris May,Republican,in,Geraldine Valentino-Smith,Democratic,md,0.0
Chris May,Republican,in,James Morefield,Republican,va,0.0
Chris May,Republican,in,Angie Hatton,Democratic,ky,0.0
Chris May,Republican,in,Neil Breslin,Democratic,ny,0.0
David Bentz,Democratic,de,Jason Rojas,Democratic,ct,0.10716162348424041
David Bentz,Democratic,de,Michael Padilla,Democratic,nm,0.12389935522310733
David Bentz,Democratic,de,Jason Knight,Democratic,ri,0.12713714161868117
David Bentz,Democratic,de,Sandra Cano,Democratic,ri,0.13220942834616378
Mary Gonzalez,Democratic,tx,Ann Johnson,Democratic,tx,0.07007394890822956
Mary Gonzalez,Democratic,tx,Ron Reynolds,Democratic,tx,0.07160688018781486
Mary Gonzalez,Democratic,tx,Sarah Eckhardt,Democratic,tx,0.07167208933127839
Mary Gonzalez,Democratic,tx,Joey Garcia,Democratic,wv,0.07283041399443922
Andy Manar,Democratic,IL,Vincent Hughes,Democratic,pa,0.004550679228324905
Andy Manar,Democratic,IL,Omar Aquino,Democratic,il,0.018427866628333206
Andy Manar,Democratic,IL,Marcia Price,Democratic,va,0.025198340926195145
Andy Manar,Democratic,IL,Kyle Gay,Democratic,de,0.03334284913070852
Alex Andrade,Republican,fl,Anthony Rodriguez,Republican,fl,0.0
Alex Andrade,Republican,fl,Geraldine Valentino-Smith,Democratic,md,0.0
Alex Andrade,Republican,fl,James Morefield,Republican,va,0.0
Alex Andrade,Republican,fl,Angie Hatton,Democratic,ky,0.0
Alex Andrade,Republican,fl,Neil Breslin,Democratic,ny,0.0
Maria Horn,Democratic,ct,Michael Schlossberg,Democratic,pa,0.1128325995549151
Maria Horn,Democratic,ct,Andrea Romero,Democratic,nm,0.1325226083104095
Scott Hammond,Republican,nv,Shea Backus,Democratic,NV,0.12945573909395555
Scott Louser,Republican,nd,Chuck Gray,Republican,wy,0.021362660068977614
Scott Louser,Republican,nd,Scott Strom,Republican,ME,0.06164022428249616
Scott Louser,Republican,nd,Mike Hopkins,Republican,mt,0.07062325895994892
Scott Louser,Republican,nd,Scott Odenbach,Republican,sd,0.07879143573907306
Cecil Bell Jr.,Republican,tx,Todd Pillion,Republican,va,0.004527193459589796
Cecil Bell Jr.,Republican,tx,Marty Gearheart,Republican,wv,0.009400112753928968
Cecil Bell Jr.,Republican,tx,Cody Vasut,Republican,tx,0.0830579203235264
Cecil Bell Jr.,Republican,tx,James Frank,Republican,tx,0.0856704547047087
Amanda Estep-Burton,Democratic,WV,Anthony Rodriguez,Republican,fl,0.0
Amanda Estep-Burton,Democratic,WV,Geraldine Valentino-Smith,Democratic,md,0.0
Amanda Estep-Burton,Democratic,WV,James Morefield,Republican,va,0.0
Amanda Estep-Burton,Democratic,WV,Angie Hatton,Democratic,ky,0.0
Amanda Estep-Burton,Democratic,WV,Neil Breslin,Democratic,ny,0.0
Angelika Kausche,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Angelika Kausche,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Angelika Kausche,Democratic,ga,James Morefield,Republican,va,0.0
Angelika Kausche,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Angelika Kausche,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Jonathan Carroll,Democratic,il,Anthony Rodriguez,Republican,fl,0.0
Jonathan Carroll,Democratic,il,Geraldine Valentino-Smith,Democratic,md,0.0
Jonathan Carroll,Democratic,il,James Morefield,Republican,va,0.0
Jonathan Carroll,Democratic,il,Angie Hatton,Democratic,ky,0.0
Jonathan Carroll,Democratic,il,Neil Breslin,Democratic,ny,0.0
Jon Cross,Republican,oh,Anthony Rodriguez,Republican,fl,0.0
Jon Cross,Republican,oh,Geraldine Valentino-Smith,Democratic,md,0.0
Jon Cross,Republican,oh,James Morefield,Republican,va,0.0
Jon Cross,Republican,oh,Angie Hatton,Democratic,ky,0.0
Jon Cross,Republican,oh,Neil Breslin,Democratic,ny,0.0
Joseph Solomon,Democratic,ri,Anthony Rodriguez,Republican,fl,0.0
Joseph Solomon,Democratic,ri,Geraldine Valentino-Smith,Democratic,md,0.0
Joseph Solomon,Democratic,ri,James Morefield,Republican,va,0.0
Joseph Solomon,Democratic,ri,Angie Hatton,Democratic,ky,0.0
Joseph Solomon,Democratic,ri,Neil Breslin,Democratic,ny,0.0
Joseph J. Solomon Jr.,Democratic,ri,Anthony Rodriguez,Republican,fl,0.0
Joseph J. Solomon Jr.,Democratic,ri,Geraldine Valentino-Smith,Democratic,md,0.0
Joseph J. Solomon Jr.,Democratic,ri,James Morefield,Republican,va,0.0
Joseph J. Solomon Jr.,Democratic,ri,Angie Hatton,Democratic,ky,0.0
Joseph J. Solomon Jr.,Democratic,ri,Neil Breslin,Democratic,ny,0.0
Cody Harris,Republican,tx,Anthony Rodriguez,Republican,fl,0.0
Cody Harris,Republican,tx,Geraldine Valentino-Smith,Democratic,md,0.0
Cody Harris,Republican,tx,James Morefield,Republican,va,0.0
Cody Harris,Republican,tx,Angie Hatton,Democratic,ky,0.0
Cody Harris,Republican,tx,Neil Breslin,Democratic,ny,0.0
Allison Russo,Democratic,oh,Anthony Rodriguez,Republican,fl,0.0
Allison Russo,Democratic,oh,Geraldine Valentino-Smith,Democratic,md,0.0
Allison Russo,Democratic,oh,James Morefield,Republican,va,0.0
Allison Russo,Democratic,oh,Angie Hatton,Democratic,ky,0.0
Allison Russo,Democratic,oh,Neil Breslin,Democratic,ny,0.0
Jack McFarland,Republican,la,Anthony Rodriguez,Republican,fl,0.0
Jack McFarland,Republican,la,Geraldine Valentino-Smith,Democratic,md,0.0
Jack McFarland,Republican,la,James Morefield,Republican,va,0.0
Jack McFarland,Republican,la,Angie Hatton,Democratic,ky,0.0
Jack McFarland,Republican,la,Neil Breslin,Democratic,ny,0.0
Yvonne Lopez,Democratic,nj,Anthony Rodriguez,Republican,fl,0.0
Yvonne Lopez,Democratic,nj,Geraldine Valentino-Smith,Democratic,md,0.0
Yvonne Lopez,Democratic,nj,James Morefield,Republican,va,0.0
Yvonne Lopez,Democratic,nj,Angie Hatton,Democratic,ky,0.0
Yvonne Lopez,Democratic,nj,Neil Breslin,Democratic,ny,0.0
Kevin Windham,Democratic,mo,Anthony Rodriguez,Republican,fl,0.0
Kevin Windham,Democratic,mo,Geraldine Valentino-Smith,Democratic,md,0.0
Kevin Windham,Democratic,mo,James Morefield,Republican,va,0.0
Kevin Windham,Democratic,mo,Angie Hatton,Democratic,ky,0.0
Kevin Windham,Democratic,mo,Neil Breslin,Democratic,ny,0.0
Dave Williams,Democratic,ia,Mariannette Miller-Meeks,Republican,IA,0.05080533748254325
Dave Williams,Democratic,ia,Mary Kiffmeyer,Republican,mn,0.07994066719054624
Dave Williams,Democratic,ia,Fred Deutsch,Republican,sd,0.08761180260494078
Dave Williams,Democratic,ia,Jake Teshka,Republican,in,0.11949053214279128
Chuck McGrady,Republican,NC,Susan Valdes,Democratic,fl,0.14557387617511813
Valerie Foushee,Democratic,nc,Bob Trammell,Democratic,GA,0.01683083742529553
Valerie Foushee,Democratic,nc,Fentrice Driskell,Democratic,fl,0.030083262020967852
Valerie Foushee,Democratic,nc,Elena Parent,Democratic,ga,0.04561824182761429
Valerie Foushee,Democratic,nc,Derwin Montgomery,Democratic,NC,0.0467005822950828
Chris Murphy,Republican,sc,Tommy Pope,Republican,sc,0.0021807687530449905
Chris Murphy,Republican,sc,Sam Creekmore IV,Republican,ms,0.06686120689696093
Chris Murphy,Republican,sc,Steve Livingston,Republican,al,0.0676798381695329
Chris Murphy,Republican,sc,Charles McCall,Republican,ok,0.06982044861528477
Byron Donalds,Republican,FL,Jessica Bell,Republican,nd,0.1358312829285706
Samantha Fox,Democratic,NH,Jay Kahn,Democratic,nh,0.11101610319875857
Samantha Fox,Democratic,NH,Stephen Shurtleff,Democratic,nh,0.1278509534260131
Seth Berry,Democratic,me,Robert Peters,Democratic,il,0.03466022632799956
Seth Berry,Democratic,me,Tom Winter,Democratic,MT,0.10506295715718107
Seth Berry,Democratic,me,Jennifer Healy Keintz,Democratic,sd,0.1055890328285802
Seth Berry,Democratic,me,Karla Rose Hanson,Democratic,nd,0.1090557675922395
Robert Goforth,Republican,ky,Anthony Rodriguez,Republican,fl,0.0
Robert Goforth,Republican,ky,Geraldine Valentino-Smith,Democratic,md,0.0
Robert Goforth,Republican,ky,James Morefield,Republican,va,0.0
Robert Goforth,Republican,ky,Angie Hatton,Democratic,ky,0.0
Robert Goforth,Republican,ky,Neil Breslin,Democratic,ny,0.0
Mary Robichaux,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Mary Robichaux,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Mary Robichaux,Democratic,ga,James Morefield,Republican,va,0.0
Mary Robichaux,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Mary Robichaux,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Jeff Jackson,Democratic,nc,Teri Anulewicz,Democratic,ga,0.0026711644310987224
Jeff Jackson,Democratic,nc,Michael Garrett,Democratic,nc,0.1431463860820309
Jim Beall,Democratic,CA,Rebecca Seawright,Democratic,ny,0.076973447270779
Jim Beall,Democratic,CA,Maritza Davila,Democratic,ny,0.07725093190304481
Jim Beall,Democratic,CA,Amy Paulin,Democratic,ny,0.07754785872887524
Jim Beall,Democratic,CA,Khaleel Anderson,Democratic,ny,0.07857976459957981
Kara Rochelle,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
Kara Rochelle,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Kara Rochelle,Democratic,ct,James Morefield,Republican,va,0.0
Kara Rochelle,Democratic,ct,Angie Hatton,Democratic,ky,0.0
Kara Rochelle,Democratic,ct,Neil Breslin,Democratic,ny,0.0
Jay Richardson,Democratic,ar,Anthony Rodriguez,Republican,fl,0.0
Jay Richardson,Democratic,ar,Geraldine Valentino-Smith,Democratic,md,0.0
Jay Richardson,Democratic,ar,James Morefield,Republican,va,0.0
Jay Richardson,Democratic,ar,Angie Hatton,Democratic,ky,0.0
Jay Richardson,Democratic,ar,Neil Breslin,Democratic,ny,0.0
Bobby Hanig,Republican,nc,Anthony Rodriguez,Republican,fl,0.0
Bobby Hanig,Republican,nc,Geraldine Valentino-Smith,Democratic,md,0.0
Bobby Hanig,Republican,nc,James Morefield,Republican,va,0.0
Bobby Hanig,Republican,nc,Angie Hatton,Democratic,ky,0.0
Bobby Hanig,Republican,nc,Neil Breslin,Democratic,ny,0.0
Barbara Bessette,Democratic,MT,Rebecca Rios,Democratic,az,0.07537641648000229
Barbara Bessette,Democratic,MT,Derek Kitchen,Democratic,ut,0.09936349412575779
Barbara Bessette,Democratic,MT,Tina Liebling,Democratic,mn,0.10698499819205352
Barbara Bessette,Democratic,MT,Brian Sims,Democratic,pa,0.1097374294775104
Laura Telerski,Democratic,nh,Anthony Rodriguez,Republican,fl,0.0
Laura Telerski,Democratic,nh,Geraldine Valentino-Smith,Democratic,md,0.0
Laura Telerski,Democratic,nh,James Morefield,Republican,va,0.0
Laura Telerski,Democratic,nh,Angie Hatton,Democratic,ky,0.0
Laura Telerski,Democratic,nh,Neil Breslin,Democratic,ny,0.0
Frank Ginn,Republican,ga,Anthony Rodriguez,Republican,fl,0.0
Frank Ginn,Republican,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Frank Ginn,Republican,ga,James Morefield,Republican,va,0.0
Frank Ginn,Republican,ga,Angie Hatton,Democratic,ky,0.0
Frank Ginn,Republican,ga,Neil Breslin,Democratic,ny,0.0
Steve McCarter,Democratic,PA,Ted Philips,Democratic,ma,0.00607449434581877
Steve McCarter,Democratic,PA,Danielle Gregoire,Democratic,ma,0.05797507702688861
Steve McCarter,Democratic,PA,John J. Mahoney,Democratic,ma,0.0597449966358262
Steve McCarter,Democratic,PA,Ronald Napoli,Democratic,ct,0.09099298255120214
Joe Adams,Democratic,mo,Shannon Bilbray-Axelrod,Democratic,nv,0.07853620259153045
Vernon Sykes,Democratic,oh,Paul Krizek,Democratic,va,0.04173148761110458
Vernon Sykes,Democratic,oh,Barbara Hernandez,Democratic,il,0.04938942981388854
Vernon Sykes,Democratic,oh,David Reid,Democratic,va,0.09164814845905625
Vernon Sykes,Democratic,oh,Cecil Thomas,Democratic,oh,0.10792188583027733
Michael Schlossberg,Democratic,pa,Maria Horn,Democratic,ct,0.1128325995549151
Michael Schlossberg,Democratic,pa,Jehan Gordon-Booth,Democratic,il,0.11847887559097292
Michael Schlossberg,Democratic,pa,Andrea Romero,Democratic,nm,0.1464999419321606
Mary Jo Daley,Democratic,pa,Stephen Kinsey,Democratic,pa,0.06059220871465914
Mary Jo Daley,Democratic,pa,John Sabatina,Democratic,pa,0.061748027514007965
Mary Jo Daley,Democratic,pa,Ryan Bizzarro,Democratic,pa,0.06230905757108282
Mary Jo Daley,Democratic,pa,Eric Berthel,Republican,ct,0.06409053256378014
Mary Welander,Democratic,ct,Anthony Rodriguez,Republican,fl,0.0
Mary Welander,Democratic,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Mary Welander,Democratic,ct,James Morefield,Republican,va,0.0
Mary Welander,Democratic,ct,Angie Hatton,Democratic,ky,0.0
Mary Welander,Democratic,ct,Neil Breslin,Democratic,ny,0.0
Dayan Hochman-Vigil,Democratic,nm,Anthony Rodriguez,Republican,fl,0.0
Dayan Hochman-Vigil,Democratic,nm,Geraldine Valentino-Smith,Democratic,md,0.0
Dayan Hochman-Vigil,Democratic,nm,James Morefield,Republican,va,0.0
Dayan Hochman-Vigil,Democratic,nm,Angie Hatton,Democratic,ky,0.0
Dayan Hochman-Vigil,Democratic,nm,Neil Breslin,Democratic,ny,0.0
Anthony DeVitis,Republican,OH,Anthony Rodriguez,Republican,fl,0.0
Anthony DeVitis,Republican,OH,Geraldine Valentino-Smith,Democratic,md,0.0
Anthony DeVitis,Republican,OH,James Morefield,Republican,va,0.0
Anthony DeVitis,Republican,OH,Angie Hatton,Democratic,ky,0.0
Anthony DeVitis,Republican,OH,Neil Breslin,Democratic,ny,0.0
Mike France,Republican,ct,Robert Sampson,Republican,ct,0.14308817118233363
Mike France,Republican,ct,Chris Jeter,Republican,in,0.14709244304765198
Brandon Ogles,Republican,tn,Anthony Rodriguez,Republican,fl,0.0
Brandon Ogles,Republican,tn,Geraldine Valentino-Smith,Democratic,md,0.0
Brandon Ogles,Republican,tn,James Morefield,Republican,va,0.0
Brandon Ogles,Republican,tn,Angie Hatton,Democratic,ky,0.0
Brandon Ogles,Republican,tn,Neil Breslin,Democratic,ny,0.0
Dean Jeffries,Republican,wv,Anthony Rodriguez,Republican,fl,0.0
Dean Jeffries,Republican,wv,Geraldine Valentino-Smith,Democratic,md,0.0
Dean Jeffries,Republican,wv,James Morefield,Republican,va,0.0
Dean Jeffries,Republican,wv,Angie Hatton,Democratic,ky,0.0
Dean Jeffries,Republican,wv,Neil Breslin,Democratic,ny,0.0
Sherrie Conley,Republican,ok,Anthony Rodriguez,Republican,fl,0.0
Sherrie Conley,Republican,ok,Geraldine Valentino-Smith,Democratic,md,0.0
Sherrie Conley,Republican,ok,James Morefield,Republican,va,0.0
Sherrie Conley,Republican,ok,Angie Hatton,Democratic,ky,0.0
